date,portfolio_pnl,equity
2022-01-03,0.0,1.0
2022-01-04,0.0,1.0
2022-01-05,-7.466270117213164e-05,0.9999253372988278
2022-01-06,-0.00018381848085743114,0.9997415188179705
2022-01-07,-0.0006586198820475722,0.9990828989359228
2022-01-10,0.0002507953888227808,0.9993336943247456
2022-01-11,0.0006296940354801959,0.9999633883602258
2022-01-12,-0.000737156431017021,0.9992262319292088
2022-01-13,-0.0011773254298964623,0.9980489064993123
2022-01-14,-0.0015957753718697004,0.9964531311274426
2022-01-18,0.0013272828185896428,0.9977804139460323
2022-01-19,-0.00023183687869274782,0.9975485770673396
2022-01-20,0.0006866984723772971,0.9982352755397168
2022-01-21,0.00029445121391488753,0.9985297267536317
2022-01-24,0.00156365053904006,1.000093377292672
2022-01-25,-0.0007446396260138662,0.9993487376666579
2022-01-26,-0.00019070549828867985,0.9991580321683693
2022-01-27,-0.0008957858944059784,0.9982622462739633
2022-01-28,-0.0007685404439005143,0.9974937058300628
2022-01-31,0.0008775452542235824,0.9983712510842864
2022-02-01,0.0020462345303504143,1.0004174856146368
2022-02-02,-0.0037810037573195814,0.9966364818573171
2022-02-03,-0.0006158070007826899,0.9960206748565344
2022-02-04,0.0015897029202422224,0.9976103777767767
2022-02-07,-0.00016873520971716585,0.9974416425670596
2022-02-08,-0.0006323770918423102,0.9968092654752172
2022-02-09,-0.0001972484796197826,0.9966120169955974
2022-02-10,0.005428496637665055,1.0020405136332624
2022-02-11,-0.0024488140317444423,0.9995916996015181
2022-02-14,-0.00040239228644722104,0.9991893073150708
2022-02-15,-0.001318193246777799,0.997871114068293
2022-02-16,0.0003742761922720122,0.998245390260565
2022-02-17,0.0001243446799598105,0.9983697349405248
2022-02-18,0.0009235574606223075,0.9992932924011472
2022-02-22,0.0007859098779120743,1.0000792022790592
2022-02-23,-0.004372117901953525,0.9957070843771058
2022-02-24,0.00606963073296372,1.0017767151100694
2022-02-25,0.007675576797856337,1.0094522919079258
2022-02-28,6.269930131636584e-05,1.009514991209242
2022-03-01,-0.0006546145152147745,1.0088603766940274
2022-03-02,0.0006822268312142383,1.0095426035252415
2022-03-03,0.0043130663505225155,1.0138556698757641
2022-03-04,0.00013834618931969248,1.0139940160650838
2022-03-07,-0.003847681260796239,1.0101463348042876
2022-03-08,0.0043796521479112,1.0145259869521988
2022-03-09,0.0028907901772829802,1.0174167771294818
2022-03-10,-0.003771201669521254,1.0136455754599605
2022-03-11,-0.0013304492857373269,1.0123151261742231
2022-03-14,0.0036624052905467734,1.0159775314647699
2022-03-15,0.003468741166159747,1.0194462726309297
2022-03-16,0.0004917403498096314,1.0199380129807394
2022-03-17,-0.003587213668703699,1.0163507993120355
2022-03-18,0.0012282077578915109,1.017579007069927
2022-03-21,-0.00091552617235873,1.0166634808975683
2022-03-22,0.0012949623313222196,1.0179584432288906
2022-03-23,0.0008741099645635973,1.0188325531934541
2022-03-24,-0.0005928253929145831,1.0182397278005397
2022-03-25,-0.002675916457731567,1.015563811342808
2022-03-28,0.0005378924033365215,1.0161017037461446
2022-03-29,0.0004897024979904013,1.016591406244135
2022-03-30,-0.0003612268195207592,1.0162301794246142
2022-03-31,0.0008839970750570416,1.0171141764996712
2022-04-01,-0.0005471980824944693,1.016566978417177
2022-04-04,0.0007677192024552244,1.017334697619632
2022-04-05,-0.0008838460869211109,1.0164508515327109
2022-04-06,-0.0011754925536449428,1.015275358979066
2022-04-07,-0.0003883583243601692,1.0148870006547057
2022-04-08,-0.002940138897207862,1.011946861757498
2022-04-11,0.0018335910305188087,1.0137804527880168
2022-04-12,-0.00012106933464361561,1.0136593834533731
2022-04-13,-0.0008038932677323228,1.0128554901856408
2022-04-14,7.677134491982796e-05,1.0129322615305607
2022-04-18,0.00011170245994136005,1.013043963990502
2022-04-19,0.000791533141288125,1.0138354971317902
2022-04-20,-0.000432375923688924,1.0134031212081012
2022-04-21,-0.0003129105300201155,1.013090210678081
2022-04-22,0.0010366393819790348,1.0141268500600602
2022-04-25,-0.000381125232909986,1.0137457248271502
2022-04-26,0.0008313338086637386,1.0145770586358138
2022-04-27,-0.00046380388370070223,1.0141132547521132
2022-04-28,-0.002158998952730908,1.0119542557993824
2022-04-29,0.001130150251008305,1.0130844060503905
2022-05-02,0.00015918390987668801,1.0132435899602672
2022-05-03,0.0004409079338197305,1.0136844978940869
2022-05-04,-0.0005995465367526128,1.0130849513573343
2022-05-05,0.0019203065793173579,1.0150052579366518
2022-05-06,0.0010935328227468116,1.0160987907593986
2022-05-09,0.0004280324739498287,1.0165268232333484
2022-05-10,0.0005985789708333993,1.0171254022041818
2022-05-11,-0.0007015386351875706,1.0164238635689942
2022-05-12,0.0015901499200335963,1.0180140134890279
2022-05-13,0.0001473948828456235,1.0181614083718735
2022-05-16,-7.721596325064782e-05,1.0180841924086228
2022-05-17,-0.0009522568412003602,1.0171319355674224
2022-05-18,-0.00020175181759593953,1.0169301837498266
2022-05-19,-7.142242343038076e-05,1.0168587613263962
2022-05-20,-4.962831218131202e-05,1.0168091330142148
2022-05-23,0.0007584111385086272,1.0175675441527234
2022-05-24,0.00024314689954294436,1.0178106910522664
2022-05-25,-0.0008230002781418871,1.0169876907741244
2022-05-26,0.000209926486613748,1.0171976172607382
2022-05-27,-0.0011408689154361212,1.016056748345302
2022-05-31,0.0031704018747342293,1.0192271502200363
2022-06-01,0.00013422905524053839,1.019361379275277
2022-06-02,-0.000426748672458025,1.0189346306028189
2022-06-03,0.0006724542276014619,1.0196070848304204
2022-06-06,-0.0005882938894535892,1.0190187909409667
2022-06-07,-0.0006812950138925427,1.0183374959270741
2022-06-08,0.003436279532701936,1.0217737754597762
2022-06-09,-0.0004665137495835413,1.0213072617101926
2022-06-10,0.001396971917683168,1.0227042336278758
2022-06-13,-0.009533065099650698,1.013171168528225
2022-06-14,-0.013065414823069188,1.0001057537051559
2022-06-15,0.001221885757333428,1.0013276394624893
2022-06-16,-0.004343216713710149,0.9969844227487791
2022-06-17,-0.005911302847262609,0.9910731199015165
2022-06-21,0.007676746782871987,0.9987498666843885
2022-06-22,0.002503914300593272,1.0012537809849817
2022-06-23,0.009604021291977604,1.0108578022769594
2022-06-24,0.006356230381248964,1.0172140326582084
2022-06-27,0.0033411615282434104,1.0205551941864517
2022-06-28,0.0007327467493771778,1.0212879409358289
2022-06-29,0.001151095718936883,1.0224390366547658
2022-06-30,-0.0011598973829362784,1.0212791392718295
2022-07-01,0.0010776302315895143,1.022356769503419
2022-07-05,-0.0007800739181260256,1.021576695585293
2022-07-06,-0.0006809388644203634,1.0208957567208727
2022-07-07,0.0015514051787362706,1.022447161899609
2022-07-08,0.0005908443993039975,1.0230380062989128
2022-07-11,-0.0006806616637685187,1.0223573446351444
2022-07-12,-4.894559803864296e-05,1.0223083990371058
2022-07-13,-2.948920365133464e-05,1.0222789098334544
2022-07-14,-0.0003849505005675782,1.0218939593328868
2022-07-15,0.000946075903861762,1.0228400352367486
2022-07-18,0.0005019332070387138,1.0233419684437872
2022-07-19,7.721587159895814e-05,1.0234191843153864
2022-07-20,0.00017330490220412938,1.0235924892175905
2022-07-21,-5.312765189971127e-05,1.0235393615656907
2022-07-22,0.00040917242043825427,1.023948533986129
2022-07-25,-1.778456271943991e-05,1.0239307494234096
2022-07-26,0.00016117165849767947,1.0240919210819073
2022-07-27,-0.0003974415594075603,1.0236944795224996
2022-07-28,0.0001877820419652662,1.023882261564465
2022-07-29,-0.0007576694861654127,1.0231245920782994
2022-08-01,2.9151803671524298e-05,1.0231537438819711
2022-08-02,0.0006227898078820119,1.023776533689853
2022-08-03,-0.00027196308254533,1.0235045706073076
2022-08-04,0.000613926695001869,1.0241184973023096
2022-08-05,0.0012573049527912672,1.0253758022551007
2022-08-08,0.0011655548759187673,1.0265413571310196
2022-08-09,-0.004319896433271998,1.0222214606977476
2022-08-10,-0.0017785123637324997,1.0204429483340152
2022-08-11,0.00024758436516935365,1.0206905326991844
2022-08-12,-0.008204645843873684,1.0124858868553108
2022-08-15,-0.005166602389573059,1.0073192844657377
2022-08-16,-0.0006497492193204842,1.0066695352464172
2022-08-17,0.00018387245487042186,1.0068534077012876
2022-08-18,-0.00020149426284760618,1.00665191343844
2022-08-19,-0.0011441906086080524,1.005507722829832
2022-08-22,0.00673600591770934,1.0122437287475414
2022-08-23,0.0027424698065496886,1.0149861985540911
2022-08-24,-0.0013681010516211674,1.0136180975024698
