ticker_a,ticker_b,sector,pvalue,test_stat,hedge_ratio,intercept,half_life,n_obs,orientation
OGS,SO,utilities_top50,0.2839390691008644,-2.4890061287183154,-0.14885904414079978,71.97904608176593,23.287933060123734,757,OGS on SO
ES,UGI,utilities_top50,0.28416779602211123,-2.4884921408383365,-0.4673998015382568,81.00902373696299,24.1514899448389,757,ES on UGI
PNW,NFG,utilities_top50,0.2846430128242754,-2.4874249119676755,-0.050727085371678846,66.00989787864982,36.481088079553025,757,PNW on NFG
ES,BKH,utilities_top50,0.28515444733301654,-2.486277343211405,-0.022097499537864638,67.09035713732099,31.842803466134608,757,ES on BKH
LNT,AWR,utilities_top50,0.2856063335219492,-2.4852642466501496,0.4551433830208809,10.724713652257055,35.56517586353773,757,LNT on AWR
LNT,EXC,utilities_top50,0.2860040241456885,-2.4843733145905627,0.7308704647490994,24.435733433788464,65.05470507661563,757,LNT on EXC
FE,OGE,utilities_top50,0.2867650909307401,-2.4826700433756677,0.9102887519570674,4.784983529793189,42.8827842891428,757,FE on OGE
AVA,POR,utilities_top50,0.2871315458883438,-2.481850717323444,0.6033774412124484,8.63469275473329,23.259544078460817,757,AVA on POR
SO,AES,utilities_top50,0.28760741497117503,-2.480787535635677,1.0417554167612129,30.363734723370133,32.92720925595557,757,SO on AES
ORA,NWE,utilities_top50,0.28817944088262637,-2.4795106743883712,0.10665488618198368,63.222239038776685,59.0352992395552,757,ORA on NWE
EIX,EVRG,utilities_top50,0.2883391430729542,-2.4791544153203446,0.6456847860189573,15.792373134753236,42.75152733569472,757,EIX on EVRG
EVRG,UGI,utilities_top50,0.28911831015946055,-2.4774176675228223,0.20805250770410613,40.82810899433391,38.1426147013915,757,EVRG on UGI
IDA,UGI,utilities_top50,0.28932189775246137,-2.476964255324067,0.7210193253452379,59.16700940405477,29.725920905255926,757,IDA on UGI
TXNM,SWX,utilities_top50,0.2899144205856842,-2.4756455339176844,0.13216575964136046,31.04975449133023,44.591020749929285,757,TXNM on SWX
WEC,PEG,utilities_top50,0.2901667643994923,-2.4750843186805254,0.6854550367203464,41.1850384909922,35.624017991434684,757,WEC on PEG
AEE,SO,utilities_top50,0.2902816571239765,-2.4748288754615557,0.9174483275604088,22.26694868656868,26.134710673616866,757,AEE on SO
ORA,POR,utilities_top50,0.29140107056248243,-2.4723426499692702,0.20487935791420878,60.51919510845515,59.344916632720555,757,ORA on POR
SWX,CPK,utilities_top50,0.2918734189156914,-2.471294962001607,-0.06749519990042852,65.53365583624281,31.69110619548419,757,SWX on CPK
ED,AVA,utilities_top50,0.29224396317523266,-2.4704736583567883,0.8917620342547268,35.8814428485353,33.6200996155416,757,ED on AVA
ORA,EVRG,utilities_top50,0.2926477556121335,-2.469579237987986,0.522698103515302,43.47940140899052,60.11499371014279,757,ORA on EVRG
ORA,BKH,utilities_top50,0.29323841573743836,-2.468271976256112,0.13694350887225198,61.044459292105074,59.5362670633421,757,ORA on BKH
ORA,NFG,utilities_top50,0.2948070386921544,-2.464806445892701,-0.2787579360443277,79.44967474012846,53.64812437266354,757,ORA on NFG
LNT,NRG,utilities_top50,0.29495020816990797,-2.46449058824398,0.3921583658255677,30.816294618894535,56.745895253698144,757,LNT on NRG
PPL,SR,utilities_top50,0.29513902581035617,-2.4640741354765345,0.12276615782559147,16.18430808206991,45.488927481942525,757,PPL on SR
ORA,AEE,utilities_top50,0.2959093852240432,-2.4623763717497718,0.5394104377424902,33.192201730219175,60.99420771903848,757,ORA on AEE
ORA,EXC,utilities_top50,0.2960079597656813,-2.4621592806813135,0.5667143164220833,53.82646764975403,60.16636062160104,757,ORA on EXC
NRG,CWEN,utilities_top50,0.2960681010785926,-2.462026848292983,0.20077969060024525,27.90099079267694,40.685939789799356,757,NRG on CWEN
ORA,CWEN,utilities_top50,0.29676190635149463,-2.460500006582551,1.2422309635912119,46.475817939635206,48.475593425959914,757,ORA on CWEN
TXNM,OGE,utilities_top50,0.2991374329812012,-2.455285102890163,0.5321655803874212,24.009388345352,39.697074062121914,757,TXNM on OGE
WEC,EIX,utilities_top50,0.29919815760110074,-2.4551520550317583,0.40311703766012524,54.636713459062115,34.88849108621565,757,WEC on EIX
NI,NWE,utilities_top50,0.2996374253580399,-2.4541899984528044,0.27849733384564906,7.623117708759927,31.65590639164338,757,NI on NWE
EIX,NJR,utilities_top50,0.29974248742474846,-2.4539599970650636,0.4585086916520418,31.868955737657366,43.691030700403715,757,EIX on NJR
ED,IDA,utilities_top50,0.3011824593275404,-2.4508114434852657,0.4406522998266974,27.767848841328057,32.339629058174935,757,ED on IDA
POR,CNP,utilities_top50,0.30261942991710367,-2.447676499382232,0.7831197780094369,21.77152441685445,40.981437624348054,757,POR on CNP
PNW,OTTR,utilities_top50,0.3031552607682012,-2.446509296186275,-0.0027362963063149123,64.10007718492875,37.92491299039935,757,PNW on OTTR
NI,AWK,utilities_top50,0.30447676709942617,-2.4436347530325557,-0.011427781408972144,22.361263331851,25.81785657992051,757,NI on AWK
PPL,WTRG,utilities_top50,0.30449094693865225,-2.443603940488401,0.23798036993757016,14.289651735169343,39.76961025165192,757,PPL on WTRG
WTRG,NFG,utilities_top50,0.30468512568744655,-2.44318206036151,0.08168812366539988,33.497499708447066,47.313402131838856,757,WTRG on NFG
EVRG,PEG,utilities_top50,0.3048086125060727,-2.442913833025979,0.6283197641978113,18.03688316357346,35.629417789949756,757,EVRG on PEG
ED,NJR,utilities_top50,0.30497767652584074,-2.4425466884621816,0.4276930046134572,50.45959116233704,26.94567611727491,757,ED on NJR
PPL,NI,utilities_top50,0.30725627425245183,-2.437607548413537,0.6615598556137271,9.166277361777222,45.98489797515479,757,PPL on NI
