ticker_a,ticker_b,direction,signal_date,entry_date,exit_date,holding_days,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b,qty_a,qty_b,gross_pnl,slippage_cost,commission_cost,net_pnl
AEP,NRG,-1,2022-11-10,2022-11-11,2022-12-20,26,signal,79.5608232585621,41.13431730925724,82.04876310261007,28.89981778512887,0.011262075601861066,0.002518177814801162,-0.057829817458431326,0.0009981944349747945,0.0009981944349748786,-0.059826206328380996
AEP,PPL,-1,2022-11-10,2022-11-11,2022-11-15,2,signal,79.5608232585621,24.250701096534435,78.2879331833099,23.87712509337579,0.008257432003073044,0.014138750617250223,0.006220853206414472,0.0009919479078821505,0.000991947907882252,0.004236957390650069
AJG,BLK,1,2022-11-10,2022-11-11,2022-11-21,6,signal,186.34177646636962,679.5483234399264,186.89531970619944,651.6552723920532,0.0034318874701538644,0.000530698353825529,0.017696186442617636,0.0009936920593795427,0.0009936920593795653,0.015708802323858528
ATO,ED,-1,2022-11-10,2022-11-11,2022-12-05,15,signal,101.62326274938397,79.22261537441705,105.48505242523296,84.86986673531466,0.005779467084542824,0.005207907790635522,0.008117057171588685,0.001025779132489531,0.0010257791324896986,0.006065498906609455
ATO,FE,-1,2022-11-10,2022-11-11,2022-12-16,24,signal,101.62326274938397,33.42173513894842,105.32988238638566,35.365440247034364,0.007615113992124139,0.00675766859837985,-0.014071013242386826,0.0010204028454039776,0.0010204028454039895,-0.016111818933194792
BKR,HAL,-1,2022-11-10,2022-11-11,2022-11-28,10,signal,28.859943132841583,35.82462567020413,25.753742337626033,32.0162650202675,0.01928673504575552,0.012374980130138142,0.013726512474422962,0.0009464281095513424,0.000946428109551417,0.011833656255320202
AJG,ICE,1,2022-11-11,2022-11-14,2022-11-21,5,signal,179.7632899718378,98.87080551179982,186.89531970619944,98.98877236678288,0.0029837648936791015,0.004689601820797917,0.021738040660753577,0.0010109582966121846,0.0010109582966122774,0.019716124067529116
C,USB,-1,2022-11-11,2022-11-14,2022-11-28,9,signal,44.09119124771194,37.84722567459255,42.34125792513971,36.99367228277272,0.011344544330577555,0.013205857832317688,0.009564731304847938,0.0009844398960376,0.00098443989603771,0.007595851512772628
MA,PGR,-1,2022-11-11,2022-11-14,2022-11-22,6,signal,329.092271750475,115.62494878555174,332.44438429195696,118.90968263109534,0.0012940869526169205,0.004966055370342274,0.012984647256903334,0.0010104022067318813,0.0010104022067319266,0.010963842843439525
AXP,COF,-1,2022-11-15,2022-11-16,2022-12-16,21,signal,147.2905256093559,97.60542478611877,142.06467465409074,86.05566774730353,0.004463834330675944,0.0035076091983858616,-0.016216782674431923,0.0009679184529299226,0.000967918452930039,-0.018152619580291886
DTE,PEG,-1,2022-11-15,2022-11-16,2022-11-22,4,signal,100.67914523240493,50.02909248953574,100.07562111468984,50.79055865738564,0.0050524819922523265,0.009820515888537898,0.011529493632869077,0.001002208296269608,0.0010022082962697627,0.009525077040329705
NTRS,ZION,-1,2022-11-17,2022-11-18,2022-12-05,10,signal,81.67870659078554,45.0392876258534,81.02504710200492,44.92473742939233,0.0069393124402033326,0.009616911822616555,0.004431443530499779,0.000997115246976967,0.0009971152469769448,0.002437213036545867
AEE,AWK,-1,2022-11-18,2022-11-21,2022-12-08,12,signal,76.4662131846737,135.10541367599396,77.16196136697249,140.72395050399734,0.009369877087977225,0.0020969118552000713,0.006271436587334583,0.0010089350561392754,0.0010089350561394254,0.004253566475055882
AEP,ETR,-1,2022-11-21,2022-11-22,2022-12-16,17,signal,81.60064197512985,49.7096804674983,82.82535524800706,50.648533518420926,0.007517988226764308,0.007773406530580501,-0.000901154800997824,0.0010081387283576706,0.0010081387283578317,-0.0029174322577133266
AEP,PPL,-1,2022-11-21,2022-11-22,2022-12-16,17,signal,81.60064197512985,24.8014597405962,82.82535524800706,25.595465692519877,0.008058899106054777,0.013798813561853722,0.002096755071910034,0.0010102556742766066,0.001010255674276726,7.624372335670129e-05
KMI,XOM,-1,2022-11-29,2022-11-30,2022-12-12,8,signal,15.645706380512337,98.67804890696844,14.432531155435322,91.76530527381588,0.0327726348403747,0.004937632795165145,0.006589401851881643,0.0009630428706663839,0.0009630428706664411,0.004663316110548819
KMI,PSX,-1,2022-11-30,2022-12-01,2022-12-08,5,signal,15.843439946114971,95.90189812886416,14.95210217444845,91.89756914039964,0.037350724130132504,0.004255848875558436,0.01722503747451546,0.0009747452811549838,0.0009747452811550736,0.015275546912205402
AXP,FITB,-1,2022-12-01,2022-12-02,2022-12-20,12,signal,148.2552153021654,30.379448043900542,138.62279830436205,27.332276226381907,0.003904137512464303,0.01386174474319541,-0.0036728401020159757,0.0009599972842633367,0.0009599972842633841,-0.0055928346705426965
DTE,PEG,1,2022-12-02,2022-12-05,2022-12-09,4,signal,100.53338010237984,52.745042461395066,103.15920406141952,52.6607638723552,0.0049247732796929835,0.00957228829609582,0.014744387589266082,0.001006060967132026,0.0010060609671321942,0.012732265655001861
KMI,VLO,-1,2022-12-02,2022-12-05,2022-12-21,12,signal,15.744575683701669,114.98251477506406,14.704690004744153,111.20303871487407,0.032331040662004436,0.0042697986834037225,0.018458100491780247,0.0009751162273238262,0.0009751162273239223,0.0165078680371325
OKE,VLO,-1,2022-12-02,2022-12-05,2022-12-28,16,signal,55.491454958731296,114.98251477506406,54.361269298701316,113.47541759741516,0.0066014440412781195,0.005512227311887856,0.00014564453625272138,0.0009922493696152114,0.0009922493696153368,-0.0018388542029778268
AXP,PNC,-1,2022-12-05,2022-12-06,2022-12-19,9,signal,148.76144658961374,132.494343093622,139.6266848015022,130.00868003695993,0.003817500449665773,0.003260780193960426,0.027745206545955664,0.0009784501762729431,0.0009784501762730336,0.025788306193409688
CB,FITB,-1,2022-12-05,2022-12-06,2023-01-13,26,signal,205.14172280472434,28.377731396165178,214.54665517357446,29.892053176123845,0.0034804859911492935,0.01007102201090994,-0.016459193593123825,0.001023773786801521,0.0010237737868016728,-0.01850674116672702
